calltime,street,crossroad1,crossroad2,geox,geoy,nature,FIRST UNIT DISPATCHED,first Dispatch Time,first unit on the way,first unit there,last unit to leave the scene,primeunit,reptaken,closecode,notes,timeclose,Latitude,Longitude
07/04/2013 00:11:34,90 N LINCOLN CT,S LINCOLN CT,PRIVATE,2323579.25,174603.98,ALERT NOTIFICATION SHOTSPOTTER,140,07/04/2013 00:12:00,07/04/2013 00:12:00,07/04/2013 00:12:04,07/04/2013 00:18:39,140,      ,ASST,"SHOTS FIRED AT 90 N LINCOLN CT AT 00:09:54 07/04/2013: 4 ROUNDS; SHOTSPOTTER FLEX ID 9572. (34.2249304956,-77.9296754134)  [07/04/13 00:11:45 MBH]  ",07/04/2013 00:18:39,34.2249305,-77.92967541
07/04/2013 01:23:15,708 N 6TH ST,CAMPBELL ST                             ,BRUNSWICK ST                            ,2319532.75,181424.97,ALERT NOTIFICATION SHOTSPOTTER,310,07/04/2013 01:26:14,NULL,NULL,07/04/2013 01:26:14,310,      ,INFO,"SHOTS FIRED AT 708 N 6TH ST AT 01:21:15 07/04/2013: 2 ROUNDS; SHOTSPOTTER FLEX ID 9641. (34.2438545102,-77.9423905445)  [07/04/13 01:23:38 JLL] ",07/04/2013 01:26:17,34.24385451,-77.94239054
07/04/2013 15:15:47,1299 CLARKS ALY,MARSTELLAR ST, ,2321875.75,172823.61,ALERT NOTIFICATION SHOTSPOTTER,288,07/04/2013 15:16:12,NULL,07/04/2013 15:18:22,07/04/2013 15:27:00,288,      ,UTL ,"SHOTS FIRED AT CLARKS ALLEY AT 15:13:33 07/04/2013: 1 ROUND; SHOTSPOTTER FLEX ID 9704. (34.2198617479,-77.9354436302)  [07/04/13 15:15:49 DNW]  will be at the very end of clarks alley near the end of the bldg  [07/04/13 15:16:53 DNW]  also showing in the wood line about  50 feet off of the rr track  [07/04/13 15:19:02 DNW]  ",07/04/2013 15:27:06,34.21986175,-77.93544363
07/04/2013 19:47:50,1340 CHURCH ST,S 13TH ST,S 14TH ST,2322974,176530.92,ALERT NOTIFICATION SHOTSPOTTER,268,07/04/2013 19:49:27,07/04/2013 19:49:36,07/04/2013 19:50:10,07/04/2013 19:53:46,268,      ,CANC,"SHOTS FIRED AT 1340 CHURCH ST AT 19:46:36 07/04/2013: 2 ROUNDS; SHOTSPOTTER FLEX ID 9917. (34.2302269172,-77.9315319165)  [07/04/13 19:48:02 LDW]  appears it is coming between the two houses  [07/04/13 19:48:54 LDW]  {117} FIREWORDS  [07/04/13 19:52:54 MBH]  FIRE WORKS  [07/04/13 19:52:57 MBH]  ",07/04/2013 19:53:49,34.23022692,-77.93153192
07/04/2013 22:21:38,701 KIDDER ST,S 7TH ST,GREENS ALY,2320872.5,172679.3,ALERT NOTIFICATION SHOTSPOTTER,234,07/04/2013 22:22:42,07/04/2013 22:23:00,07/04/2013 22:30:10,07/04/2013 22:30:48,356,      ,INFO,"SHOTS FIRED AT 701 KIDDER ST AT 22:03:11 07/04/2013: 6 ROUNDS; SHOTSPOTTER FLEX ID 10337. (34.219656754,-77.9386450877)  [07/04/13 22:21:48 LDW]  appears on the corner by the intersection  [07/04/13 22:22:27 LDW]  {268} fireworks  [07/04/13 22:30:45 MBH]  ",07/04/2013 22:30:49,34.21965675,-77.93864509
07/04/2013 22:54:50,1302 S 7TH ST,KIDDER ST,MARTIN ST,2320801.75,172591.19,ALERT NOTIFICATION SHOTSPOTTER,234,07/04/2013 22:55:54,07/04/2013 22:56:10,07/04/2013 22:57:51,07/04/2013 22:58:46,234,      ,INFO,"SHOTS FIRED AT 1302 S 7TH ST AT 22:21:44 07/04/2013: 5 ROUNDS; SHOTSPOTTER FLEX ID 10433. (34.2195506742,-77.9387356418)  [07/04/13 22:55:04 EEB]  {356} IN THE AREA  [07/04/13 22:57:55 MBH]  {356} FIREWORKS  [07/04/13 22:58:40 MBH]  ",07/04/2013 22:58:48,34.21955067,-77.93873564
07/04/2013 23:18:49,385 S 8TH ST,ANN ST,NUN ST,2320830,176878.16,ALERT NOTIFICATION SHOTSPOTTER,234,07/04/2013 23:21:36,07/04/2013 23:21:45,07/04/2013 23:22:54,07/04/2013 23:23:06,234,      ,INFO,"SHOTS FIRED AT 385 S 8TH ST AT 22:39:13 07/04/2013: 3 ROUNDS; SHOTSPOTTER FLEX ID 10514. (34.2312995991,-77.9385557016)  [07/04/13 23:19:02 EEB]  {234} FIREWORKS  [07/04/13 23:23:00 MBH]  ",07/04/2013 23:23:08,34.2312996,-77.9385557
07/04/2013 23:24:58,377 S 8TH ST,ANN ST,NUN ST,2320825.75,176915.09,ALERT NOTIFICATION SHOTSPOTTER,76,07/04/2013 23:27:26,NULL,NULL,07/04/2013 23:27:26,76,      ,INFO,"SHOTS FIRED AT 377 S 8TH ST AT 22:42:01 07/04/2013: 1 ROUND; SHOTSPOTTER FLEX ID 10527. (34.2313829215,-77.93859469)  [07/04/13 23:25:10 EEB]  PER 76 1022 FIREWORKS  [07/04/13 23:26:54 MBH]  ",07/04/2013 23:27:28,34.23138292,-77.93859469
07/04/2013 23:32:49,1237 S 6TH ST,MARSTELLAR ST,KIDDER ST,2320468.5,172873,ALERT NOTIFICATION SHOTSPOTTER,268,07/04/2013 23:33:11,07/04/2013 23:35:11,NULL,07/04/2013 23:38:45,268,      ,UTL ,"SHOTS FIRED AT 1237 S 6TH ST AT 22:49:50 07/04/2013: 4 ROUNDS; SHOTSPOTTER FLEX ID 10560. (34.2202603444,-77.9401016862)  [07/04/13 23:33:08 EEB]  ",07/04/2013 23:38:45,34.22026034,-77.94010169
07/05/2013 00:15:47,389 DAWSON ST,S 3RD ST,S 4TH ST,2319384.75,174377.59,ALERT NOTIFICATION SHOTSPOTTER,234,07/05/2013 00:16:15,07/05/2013 00:16:28,07/05/2013 00:16:44,07/05/2013 00:16:58,234,      ,ASST,"SHOTS FIRED AT 389 DAWSON ST AT 00:08:40 07/05/2013: 1 ROUND; SHOTSPOTTER FLEX ID 10614. (34.2243568564,-77.9434924349)  [07/05/13 00:15:56 EEB]  {117} fireworks just heard same  [07/05/13 00:16:56 MBH]  ",07/05/2013 00:17:00,34.22435686,-77.94349243
07/05/2013 00:28:58,1002 DOCK ST,S 10TH ST,GORES ROW,2321483,178262.66,ALERT NOTIFICATION SHOTSPOTTER,123,07/05/2013 00:29:52,07/05/2013 00:30:03,07/05/2013 00:31:41,07/05/2013 00:55:53,123,      ,UTL ,"SHOTS FIRED AT 1002 DOCK ST AT 00:21:55 07/05/2013: 2 ROUNDS; SHOTSPOTTER FLEX ID 10630. (34.2349445982,-77.9362727415)  [07/05/13 00:29:09 EEB]  ",07/05/2013 00:55:55,34.2349446,-77.93627274
07/05/2013 00:53:20,337 HANOVER ST,N 3RD ST,N 4TH ST,2318404.75,181317.5,ALERT NOTIFICATION SHOTSPOTTER,154,07/05/2013 00:54:05,07/05/2013 00:54:24,07/05/2013 00:57:19,07/05/2013 01:37:48,154,      ,UNFD,"SHOTS FIRED AT 337 HANOVER ST AT 00:40:41 07/05/2013: 7 ROUNDS; SHOTSPOTTER FLEX ID 10647. (34.2436033467,-77.9465158499)  [07/05/13 00:53:32 JLN]  ",07/05/2013 01:37:48,34.24360335,-77.94651585
07/05/2013 02:19:21,805 ELANCHE MOORE LN,THOMAS C JERVAY LP,THOMAS C JERVAY LP,2321360,174267.25,ALERT NOTIFICATION SHOTSPOTTER,          ,NULL,NULL,NULL,NULL,      ,      ,DUP ,"SHOTS FIRED AT 805 ELANCHE MOORE LN AT 02:17:48 07/05/2013: 1 ROUND; SHOTSPOTTER FLEX ID 10687. (34.2239573769,-77.937024869)  [07/05/13 02:19:32 EEB]  ",07/05/2013 02:19:59,34.22395738,-77.93702487
07/05/2013 02:19:21,805 ELANCHE MOORE LN,THOMAS C JERVAY LP,THOMAS C JERVAY LP,2321360,174267.25,ALERT NOTIFICATION SHOTSPOTTER,347,07/05/2013 02:20:18,07/05/2013 02:20:27,07/05/2013 02:24:41,07/05/2013 02:28:12,347,      ,ASST,"SHOTS FIRED AT 805 ELANCHE MOORE LN AT 02:17:48 07/05/2013: 1 ROUND; SHOTSPOTTER FLEX ID 10687. (34.2239573769,-77.937024869)  [07/05/13 02:19:24 LDW]  at the intersection  [07/05/13 02:20:12 LDW]  ",07/05/2013 02:28:14,34.22395738,-77.93702487
07/05/2013 03:25:42,1671 WEST DR,CARNATION CT,ZINNIA CT,2322231.5,170826.59,ALERT NOTIFICATION SHOTSPOTTER,117,07/05/2013 03:27:40,07/05/2013 03:27:40,07/05/2013 03:29:58,07/05/2013 03:38:22,117,      ,UTL ,"SHOTS FIRED AT 1671 WEST DR AT 03:23:17 07/05/2013: 1 ROUND; SHOTSPOTTER FLEX ID 10715. (34.2144757334,-77.9341271296)  [07/05/13 03:25:56 LDW]  appears in the front yard, just before the road  [07/05/13 03:26:59 LDW]  ",07/05/2013 03:38:28,34.21447573,-77.93412713
07/05/2013 13:10:13,1524 S 15TH ST,GREENFIELD ST,WILLARD ST,2324063,171964.14,ALERT NOTIFICATION SHOTSPOTTER,217,07/05/2013 13:11:02,07/05/2013 13:12:10,07/05/2013 13:14:34,07/05/2013 13:16:35,217,      ,NRPT,"SHOTS FIRED AT 1524 S 15TH ST AT 13:08:19 07/05/2013: 1 ROUND; SHOTSPOTTER FLEX ID 10753. (34.2176809291,-77.9280161452)  [07/05/13 13:10:16 KRS]  {217} SPOKE TO FAMILY IN THE AREA...ADV HEARD FIREWORKS  [07/05/13 13:16:32 KDK]  ",07/05/2013 13:16:38,34.21768093,-77.92801615
07/05/2013 13:10:23,1524 S 15TH ST,GREENFIELD ST,WILLARD ST,2324063,171964.14,ALERT NOTIFICATION SHOTSPOTTER,          ,NULL,NULL,NULL,NULL,      ,      ,DUP ,"SHOTS FIRED AT 1524 S 15TH ST AT 13:08:19 07/05/2013: 1 ROUND; SHOTSPOTTER FLEX ID 10753. (34.2176809291,-77.9280161452)  [07/05/13 13:10:26 DHA2]  ",07/05/2013 13:13:44,34.21768093,-77.92801615
07/06/2013 13:24:22,903 MEARES ST,S 9TH ST,JOSEPHINE WATSON LN,2321583,173685.34,ALERT NOTIFICATION SHOTSPOTTER,264,07/06/2013 13:25:57,07/06/2013 13:26:30,07/06/2013 13:32:16,07/06/2013 13:43:16,264,      ,UTL ,"SHOTS FIRED AT 903 MEARES ST AT 13:23:05 07/06/2013: 1 ROUND; SHOTSPOTTER FLEX ID 11105. (34.2225224498,-77.9363078277)  [07/06/13 13:24:25 KRS]  SHOTSPOTTER SHOWING 901 MEARES ST  [07/06/13 13:28:22 MJL]  107 IN THE AREA DID NOT HEAR ANYTHIGN  [07/06/13 13:29:06 MJL]  {264} UTL ANY NOISES  [07/06/13 13:43:04 MJL]  ",07/06/2013 13:43:17,34.22252245,-77.93630783
07/06/2013 13:24:25,903 MEARES ST,S 9TH ST,JOSEPHINE WATSON LN,2321583,173685.34,ALERT NOTIFICATION SHOTSPOTTER,          ,NULL,NULL,NULL,NULL,      ,      ,DUP ,"SHOTS FIRED AT 903 MEARES ST AT 13:23:05 07/06/2013: 1 ROUND; SHOTSPOTTER FLEX ID 11105. (34.2225224498,-77.9363078277)  [07/06/13 13:24:41 EEB]  ",07/06/2013 13:27:01,34.22252245,-77.93630783
07/07/2013 00:02:18,809 VIRGIE RHODES LN,S 8TH ST,SUGAR RAY LEONARD LN,2321161,174408.97,ALERT NOTIFICATION SHOTSPOTTER,123,07/07/2013 00:02:41,07/07/2013 00:02:47,07/07/2013 00:04:41,07/07/2013 00:30:22,123,      ,ASST,"SHOTS FIRED AT 809 VIRGIE RHODES LN AT 00:00:43 07/07/2013: 6 ROUNDS; SHOTSPOTTER FLEX ID 11238. (34.2244219176,-77.9377043573)  [07/07/13 00:02:31 JAB]  {SABLE1} SAW VEH ON WRIGHT ST HEADED 11TH  [07/07/13 00:05:11 ACD]  {SABLE1} RIGHT ON 11TH/ TOWARDS MEARES... LEFT ON MEARES TOWARDS 12TH  [07/07/13 00:05:26 ACD]  {SABLE1} AT 13TH NOW  [07/07/13 00:05:39 ACD]  {295} 10-23  [07/07/13 00:05:55 JAB]  {SABLE1} VEH IS MAKING U TURN  [07/07/13 00:05:59 ACD]  {SABLE1} HILLCREST  [07/07/13 00:06:07 ACD]  {77} PULLING INTO HILLCREST  [07/07/13 00:06:18 ACD]  {348} IN HILLCREST  [07/07/13 00:06:25 ACD]  {295} SPEAKING WITH SUBJS OUT HERE....ADVISING IT WAS X96 IN JERVAY, EAST SIDE  [07/07/13 00:06:44 JAB]  {295} CORRECTION....WEST SIDE.....DID NOT HAVE EXACT LOCATION BUT WILL BE TOWARDS MEARES ST  [07/07/13 00:07:05 JAB]  {77} 1061 SOUTH LINCOLN COURT  [07/07/13 00:07:29 ACD]  {295} OUT WITH VEH ON SW SIDE OF JERVAY  [07/07/13 00:07:38 JAB]  {218} I`M OUT IN JERVAY  [07/07/13 00:07:50 JAB]  {295} WE ARE CLEAR FROM THE VEHICLE, WE ARE CHECKING THE AREA THOUGH  [07/07/13 00:08:26 JAB]  {SABLE1} THAT VEH WAS DRIVING ERRATICALLY  [07/07/13 00:08:35 ACD]  {291} 27 - CLARIDA,DESHAUN 7/24/95  [07/07/13 00:09:46 ACD]  tillghman,deandre06/02/1997  glaspie,joseph 07/22/1997  [07/07/13 00:11:50 Unit:77]  {295} SPOKE WITH X83.....SHE ADVISED 8TH/WRIGHT....WE`RE CHECKING THAT NOW  [07/07/13 00:12:19 JAB]  {77} GENERATE CASE NUMBER FOR FIR, NO WEAPONS IN THE VEH  [07/07/13 00:15:47 ACD]  {295} UTL, 10-8  [07/07/13 00:16:54 JAB]  Linked Events 2013-265033 (50) to 2013-265035 (52)  [07/07/13 00:20:06 JLN]  ****************************************notes from dup call*************  3 gun shots  [07/07/13 00:02:33 RNW]  unknow what type of gun  [07/07/13 00:02:45 RNW]  1083 heard a car speed off  [07/07/13 00:03:12 RNW]  1083 did not see same  [07/07/13 00:03:19 RNW]  [07/07/13 00:20:33 JLN]  ******************************************  [07/07/13 00:20:37 JLN]  {123} CAN`T FIND ANYTHING, X14 TO SOME PEOPLE OUT HERE X8  [07/07/13 00:29:22 JLN]  ",07/07/2013 00:30:29,34.22442192,-77.93770436
07/07/2013 12:00:34,718 N 6TH ST,CAMPBELL ST,BRUNSWICK ST,2319528.25,181464.52,ALERT NOTIFICATION SHOTSPOTTER,132,07/07/2013 12:01:04,07/07/2013 12:01:39,07/07/2013 12:03:29,07/07/2013 12:10:31,132,      ,UNFD,"SHOTS FIRED AT 718 N 6TH ST AT 11:58:46 07/07/2013: 1 ROUND; SHOTSPOTTER FLEX ID 11260. (34.2439285163,-77.9426778765)  [07/07/13 12:00:55 EEB]  {250} one of the neighbors adv it was fire works  [07/07/13 12:08:56 EEB]  ",07/07/2013 12:10:36,34.24392852,-77.94267788
07/07/2013 15:54:33,269 N 12TH ST,ALLEY,GRACE ST,2321991.25,179917.45,ALERT NOTIFICATION SHOTSPOTTER,284,07/07/2013 15:55:01,07/07/2013 15:55:22,07/07/2013 15:57:34,07/08/2013 06:51:51,372,81,ASST,"SHOTS FIRED AT 269 N 12TH ST AT 15:53:11 07/07/2013: 6 ROUNDS; SHOTSPOTTER FLEX ID 11272. (34.2395932838,-77.9345618781)  [07/07/13 15:54:36 KRS]  MULITBLE SHOTS  [07/07/13 15:55:19 KRS]  **SEVERAL CALLS COMEING IN NOW  [07/07/13 15:55:34 KRS]  another caller.. wht suv.. was shoting in area  [07/07/13 15:55:41 LLA]  ar **** wht suv left north bound*****  [07/07/13 15:56:06 LLA]  **** BM NO SHORTS.. NO SHIRT.. YELLOW PANTS POSS SHOT... WAS HOPING  [07/07/13 15:56:50 LLA]  ADV VICTIM WHEN TO STORE ON CONER IN AREA  [07/07/13 15:57:15 LLA]  [EMS] vis is a bm, yellow pants, red checkered boxers, no shirt  [07/07/13 15:56:59 JFL]  [07/07/13 15:57:30 KRS]  MY 1083 190-540-1809  [07/07/13 15:57:38 LLA]  WHT JEEP / BUICK PARK AVE INVOLVED  [07/07/13 15:57:50 KRS]  **** SHOOTER POSS LEFT IN WHT SUV NORTH BOUND  [07/07/13 15:58:22 LLA]  {284} MARINE CORP    STICKER ON VEH  [07/07/13 15:58:38 YYP]  {284} NEED I.D.  [07/07/13 15:58:53 YYP]  JEEP LAST SEEN NB ON GRACE ST  [07/07/13 15:59:02 MJL]  CALLING THE HOSPITAL  [07/07/13 16:00:45 LNY]  {206} BOLOING FOR VEHS  [07/07/13 16:01:00 YYP]  {525} 10-17 to 212 n 12th st  [07/07/13 16:01:08 MJL]  HOSPITAL ADV  [07/07/13 16:01:28 LNY]  {284} PUT BOLO OUT REF TO THE VEHS,   WHT JEEP  MARINE STICKER, BUICK,  BOTH VEHS SHATTERED WINDOWS  [07/07/13 16:02:22 YYP]  {284} GRACE CLOSED AT 12TH ST  [07/07/13 16:03:06 YYP]  {206} THAT VEH  BELONGS TO  511 N 11TH ST SPOKE WITH OWNER  OLDER GENTLEMAN ALL WINDOWS IN TACT  [07/07/13 16:06:55 YYP]  {264} CHECK GREENDALE DR  [07/07/13 16:07:15 YYP]  PIN MSG SENT TO BWC REF THIS TRAFFIC TO BOLO FOR VEHICLES  [07/07/13 16:07:24 EAC]  {372} VICTIM LOCATED IN FRONT OF 208 N 12TH  [07/07/13 16:09:00 YYP]  {264} NO VEHS MATCHING DESC ON GREENDALE  [07/07/13 16:09:22 YYP]  {206} BWE0838,GA  WHT NISS  [07/07/13 16:10:36 YYP]  {525} OUT AT NHRMC  [07/07/13 16:20:03 LLH]  **************  caller yelling someone got shoot  [07/07/13 15:55:11 EEB]  [Medical Priority Info] PROBLEM: unkn person shot   # PATS: 1   AGE: Unknown Range   SEX: Unknown   CONSCIOUS: Unknown   BREATHING: Uncertain   RESPONSE: Bravo  [07/07/13 15:55:54 EEB]  [EMS] CALLER DISC....CALLING ACK  [07/07/13 15:56:04 EEB]  [EMS] GOING TO VM NO FURTHER X14  [07/07/13 15:56:12 EEB]  [FIRE] ***TAC 2***  [07/07/13 15:56:32 EAC]  [FIRE] bolo - tones nhs...b15 copy  [07/07/13 15:57:18 JAR]  [FIRE] {ENG1} ADV WHEN SCENE IS SECURE  [07/07/13 15:57:42 EAC]  [EMS] TONE BOLO PLEASURE ISLAND  [07/07/13 15:58:10 SAP]  [EMS] WHT JEEP / BUICK PARK AVE  INVOLVED  [07/07/13 15:58:22 KRS]  [FIRE] *** Notes from Duplicate ***  [Medical Priority Info] PROBLEM: subj shot in the leg   # PATS: 1   AGE: 16 Years   SEX: Male   CONSCIOUS: Yes   BREATHING: Yes   RESPONSE: Bravo  [07/07/13 15:56:44 MJL]  [EMS] subj ran toward 212 n 12th st  [07/07/13 15:57:14 MJL]  [EMS] subj wearing yellow pants  [07/07/13 15:57:20 MJL]  [07/07/13 15:58:34 EAC]  [FIRE] *** Notes from duplicate call ****  [07/07/13 15:58:53 EAC]  [FIRE] [Medical Priority Info] PROBLEM: shot   # PATS: 1   AGE: 17 Years   SEX: Male   CONSCIOUS: Yes   BREATHING: Yes   RESPONSE: Bravo  [07/07/13 15:56:35 JFL]  [EMS] vis is a bm, yellow pants, red checkered boxers, no shirt  [07/07/13 15:56:59 JFL]  [EMS] unknown subj description  [07/07/13 15:57:09 JFL]  [07/07/13 15:58:55 EAC]  [EMS] {EMS41} 17/mar  [07/07/13 15:59:27 DHA]  [FIRE] {ENG1} X12 PRINCESS/12TH WAITING FOR LEO TO CLEAR AREA  [07/07/13 15:59:58 EAC]  [FIRE] calling hospital  [07/07/13 16:00:58 JFL]  [FIRE] {ENG1} COPY CLEAR TO ENTER  [07/07/13 16:01:10 EAC]  [EMS] {EMS41} 41 boloed for suspect veh while enroute  [07/07/13 16:01:22 DHA]  [EMS] TONES /BOLO WBPD........WB405 COPY  [07/07/13 16:02:02 KRS3]  [EMS] update to nhs  [07/07/13 16:02:08 JAR]  [FIRE] hospital adv  [07/07/13 16:02:18 JFL]  BOLO ON UNC-W  [07/07/13 16:02:31 KDK]  TONES/BOLO`D EAST  [07/07/13 16:04:47 LLH]  ***********  [07/07/13 16:22:28 YYP]  {284} WHT TAHOE ALSO HAVE A SUNROOF  [07/07/13 16:29:33 YYP]  [Medical Priority Info] PROBLEM: subj shot in the leg   # PATS: 1   AGE: 16 Years   SEX: Male   CONSCIOUS: Yes   BREATHING: Yes   RESPONSE: Bravo  [07/07/13 15:56:44 MJL]  [EMS] subj ran toward 212 n 12th st  [07/07/13 15:57:14 MJL]  [EMS] subj wearing yellow pants  [07/07/13 15:57:20 MJL]  [07/07/13 16:32:53 YYP]  {81} white suv, either chevrolet tahoe or ford expedition with sun roof....b/m shoulder length dreads....one window, unk which, has been shot out, but possibly rear window ....last seen east  on grace,,,if found, sieze and tow and call  sgt tilmon with with wpd cid  [07/07/13 16:59:16 YYP]  {284} CRIME SCENE RELEASED  [07/07/13 17:06:23 YYP]  {284} CHECKING 900 N 10TH  [07/07/13 17:06:56 YYP]  {284} 27 - 28215897,  SYLVIA GIBBS EL AMIN  [07/07/13 17:10:02 YYP]  {250} NEED A UNIT TO GO BY 430 MERCER  [07/07/13 17:11:20 YYP]  {284} 10-17 MKT  NORTH APTS BOLOING FOR VEH  [07/07/13 17:17:38 YYP]  {81} HAVE PROBATION PAROLE 10-21  [07/07/13 17:24:44 YYP]  PROBATION PAROLE ADV TO 10-21 81  [07/07/13 17:24:59 YYP]  {284} VEH NOT IN MKT NORTH  [07/07/13 17:25:51 YYP]  **********  Patrick Hoff, News 14 Carolina  919-882-4040  Would like the on duty LT to give him a X21 ref this traffic  ********************  [07/07/13 17:32:16 JFL]  {372} VICTIM UNCOOPERATIVE  [07/07/13 17:32:46 YYP]  {372} CLEAR FROM HOSPITAL  [07/07/13 17:32:54 YYP]  Linked Events 2013-265868 (851) to 2013-265919 (900)  [07/07/13 17:34:44 YYP]  {250} SUPP TAKEN  [07/07/13 17:48:33 YYP]  {284} SUPPLEMENT TAKEN  [07/07/13 17:55:07 YYP]  NO ANSWER ON CH 3 FOR 64...  [07/07/13 20:32:17 JAB]  64 just came up on Ch 3 and advised he is still on this traffic, currently at WPD.  [07/07/13 20:36:32 JAB]  ",07/08/2013 06:51:52,34.23959328,-77.93456188
07/08/2013 21:50:30,534 HARNETT ST,N 5TH AVE,N 6TH ST,2319099,182556.56,ALERT NOTIFICATION SHOTSPOTTER,704,07/08/2013 21:52:16,07/08/2013 21:52:22,07/08/2013 21:54:53,07/08/2013 22:02:38,704,      ,UNFD,"SHOTS FIRED AT 534 HARNETT ST AT 21:49:08 07/08/2013: 1 ROUND; SHOTSPOTTER FLEX ID 11424. (34.2470226198,-77.9441691225)  [07/08/13 21:50:38 LDW]  appears to be just under the tree that is by the street  [07/08/13 21:52:03 LDW]  ",07/08/2013 22:02:38,34.24702262,-77.94416912
07/08/2013 21:50:33,534 HARNETT ST,N 5TH AVE,N 6TH ST,2319099,182556.56,ALERT NOTIFICATION SHOTSPOTTER,          ,NULL,NULL,NULL,NULL,      ,      ,DUP ,"SHOTS FIRED AT 534 HARNETT ST AT 21:49:08 07/08/2013: 1 ROUND; SHOTSPOTTER FLEX ID 11424. (34.2470226198,-77.9441691225)  [07/08/13 21:50:42 SSZ]  Duplicate call for (Evt# 2013-267697   ALERT NOTIFICATION SHOTSPOTTER at 534 HARNETT ST)  [07/08/13 21:51:01 SSZ]  ",07/08/2013 21:51:01,34.24702262,-77.94416912
07/11/2013 01:12:36,962 RANKIN ST,ANDERSON ST,N 10TH ST,2321060.75,180595.34,ALERT NOTIFICATION SHOTSPOTTER,128,07/11/2013 01:13:04,07/11/2013 01:13:04,07/11/2013 01:14:20,07/11/2013 01:23:44,354,      ,NEGC,"SHOTS FIRED AT 962 RANKIN ST AT 01:11:17 07/11/2013: 1 ROUND; SHOTSPOTTER FLEX ID 11467. (34.241475799,-77.9377260015)  [07/11/13 01:12:39 SEM]  {128} FROM COLL/OLEANDER  [07/11/13 01:13:34 LMS]  {289} IM RIGHT DOWN THE BLOCK  [07/11/13 01:13:48 LMS]  {289} IN THE AREA  [07/11/13 01:14:23 LMS]  {354} SAME  [07/11/13 01:14:29 LMS]  {354} TENANT AT 923 RANKIN ALSO HEARD ONE SHOT, SAID SOUNDED LIKE IT WAS COMING MORE FROM THE WEST  [07/11/13 01:16:24 LMS]  {128} ARRIVAL  [07/11/13 01:18:15 LMS]  {289} Some people saying it was x96, some people saying fireworks, unable to locate evidence of either  [07/11/13 01:23:42 LMS]  ",07/11/2013 01:23:47,34.2414758,-77.937726
07/11/2013 20:07:56,1404 GREENFIELD ST,S 14TH ST,S 15TH ST,2323785,171950.63,ALERT NOTIFICATION SHOTSPOTTER,138,07/11/2013 20:11:09,NULL,NULL,07/11/2013 20:11:09,138,      ,UNFD,"SHOTS FIRED AT 1404 GREENFIELD ST AT 20:06:03 07/11/2013: 1 ROUND; SHOTSPOTTER FLEX ID 11471. (34.2177677704,-77.929167319)  [07/11/13 20:08:06 EOB]  Linked Events 2013-272682 (439) to 2013-272683 (440)  [07/11/13 20:08:42 JAD]  [LAW] {138} sounded like fireworks  [07/11/13 20:10:14 JAD]  [LAW] {138} poss fireoworks  [07/11/13 20:11:00 JAD]  ",07/11/2013 20:11:11,34.21776777,-77.92916732
07/11/2013 20:21:12,880 ANN ST,S 8TH ST,S 9TH ST,2321061,177251.3,ALERT NOTIFICATION SHOTSPOTTER,          ,NULL,NULL,NULL,NULL,      ,      ,DUP ,"SHOTS FIRED AT 880 ANN ST AT 20:19:45 07/11/2013: 4 ROUNDS; SHOTSPOTTER FLEX ID 11474. (34.2321866394,-77.9378465718)  [07/11/13 20:21:23 EOB]  ",07/11/2013 20:22:57,34.23218664,-77.93784657
07/11/2013 20:21:31,880 ANN ST,S 8TH ST,S 9TH ST,2321061,177251.3,ALERT NOTIFICATION SHOTSPOTTER,325,07/11/2013 20:22:11,07/11/2013 20:22:45,07/11/2013 20:24:28,07/11/2013 20:25:39,153,      ,UNFD,"SHOTS FIRED AT 880 ANN ST AT 20:19:45 07/11/2013: 4 ROUNDS; SHOTSPOTTER FLEX ID 11474. (34.2321866394,-77.9378465718)  [07/11/13 20:21:35 CMM]  {138} fireworks  [07/11/13 20:25:36 JAD]  ",07/11/2013 20:25:41,34.23218664,-77.93784657
07/12/2013 23:05:15,1128 HANOVER ST,N 10TH ST,N 11TH ST,2321517.25,181360.28,ALERT NOTIFICATION SHOTSPOTTER,154,07/12/2013 23:05:38,07/12/2013 23:05:55,07/12/2013 23:10:23,07/12/2013 23:14:36,154,      ,INFO,"SHOTS FIRED AT 1128 HANOVER ST AT 23:03:33 07/12/2013: 1 ROUND; SHOTSPOTTER FLEX ID 11499. (34.2435907474,-77.9361912521)  [07/12/13 23:05:29 EEB]  {154} x17 from wpd  [07/12/13 23:06:02 EEB]  Linked Events 2013-274456 (102) to 2013-274452 (98)  [07/12/13 23:08:30 EEB]  {154} WILL BE FIRE WORKS...  [07/12/13 23:14:27 EEB]  ",07/12/2013 23:14:39,34.24359075,-77.93619125
07/16/2013 01:25:43,1122 QUEEN ST,S 11TH ST,S 12TH ST,2322213,175517.75,ALERT NOTIFICATION SHOTSPOTTER,325,07/16/2013 01:26:08,07/16/2013 01:26:08,07/16/2013 01:28:37,07/16/2013 01:44:36,325,      ,ACOM,"SHOTS FIRED AT 1122 QUEEN ST AT 01:21:24 07/16/2013: 1 ROUND; SHOTSPOTTER FLEX ID 11523. (34.2276224503,-77.9341204107)  [07/16/13 01:25:47 CMM]  PER 328, THEY`RE IN 1400 BLOCK, DIDNT HEAR ANYTHING  [07/16/13 01:26:37 LMS]  {325} IN THE AREA  [07/16/13 01:28:40 LMS]  ",07/16/2013 01:44:36,34.22762245,-77.93412041
